Severity	Code	Description	Project	File	Line	Suppression State
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	168	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	177	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	190	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	196	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	198	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	204	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	206	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	212	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	214	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	227	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	229	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	235	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	237	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthModule.cs	247	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthQueryService.cs	19	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthQueryService.cs	34	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthQueryService.cs	36	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthQueryService.cs	59	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthQueryService.cs	61	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthQueryService.cs	103	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Services\AuthQueryService.cs	105	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	24	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	40	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	45	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	49	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	62	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	77	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	92	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	106	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	109	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	112	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	125	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	127	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	128	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	129	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	130	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	131	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	159	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	200	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	264	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	283	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	328	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	370	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\ViewModels\LoginViewModel.cs	383	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Views\LoginView.xaml.cs	8	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Auth	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Auth\Views\LoginWindow.xaml.cs	9	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\FormulaModule.cs	18	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	14	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	21	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	26	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	31	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	36	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	41	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	46	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	51	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	60	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	65	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	70	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	79	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaBusinessService.cs	84	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaQueryService.cs	12	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaQueryService.cs	19	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaQueryService.cs	24	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaQueryService.cs	29	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaQueryService.cs	34	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaQueryService.cs	39	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaQueryService.cs	44	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaQueryService.cs	49	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaQueryService.cs	54	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaQueryService.cs	59	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Interfaces\IFormulaQueryService.cs	68	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	18	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	31	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	33	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	34	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	35	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	68	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	70	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	71	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	72	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	73	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	106	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	108	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	109	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	143	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	145	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	146	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	154	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	156	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	157	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	164	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	166	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	167	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	168	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	207	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	209	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	210	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	211	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	232	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	234	
Warning (active)	SA1629	Documentation text should end with a period (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1629.md)	LYBT.Desktop.Formula	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Formula\Services\FormulaBusinessService.cs	235	
